,Fajr,Shorouq,Zohr,Asr,Maghrib,Isha
2018-05-15,3.6699539357967925,5.161049642861018,11.827612538821086,15.252871940943361,18.494175434781155,19.994175434781155
2018-05-16,3.6582155822694276,5.1529922230521015,11.827822936631524,15.250134055358389,18.502653650210945,20.002653650210945
2018-05-17,3.6468234148260272,5.145253790609805,11.828189898896245,15.247535846189784,18.511126007182686,20.011126007182686
2018-05-18,3.635784800480087,5.137837306165737,11.828712267367207,15.245082172037167,18.519587228568675,20.019587228568675
2018-05-19,3.6251069319265046,5.130745505389485,11.82938865912362,15.242777723559039,18.528031812857755,20.028031812857755
2018-05-20,3.614796813488665,5.123980892123464,11.830217465823855,15.24062701199433,18.536454039524244,20.036454039524244
2018-05-21,3.604861246684166,5.117545731651349,11.831196853332635,15.238634357505497,18.544847975013923,20.044847975013923
2018-05-22,3.595306815447252,5.111442044131967,11.832324761741628,15.23680387738034,18.55320747935129,20.05320747935129
2018-05-23,3.5861398710477346,5.105671598228454,11.833598905797627,15.235139474130152,18.5615262133668,20.0615262133668
2018-05-24,3.5773665167541626,5.100235904966281,11.835016775754731,15.233644823528282,18.56979764654318,20.06979764654318
2018-05-25,3.5689925922923074,5.095136211852585,11.836575638663696,15.232323362634547,18.57801506547481,20.07801506547481
2018-05-26,3.561023658155065,5.090373497290008,11.838272540110916,15.231178277854646,18.586171582931826,20.086171582931826
2018-05-27,3.553464979825513,5.085948465319085,11.840104306418455,15.230212493087102,18.594260147517826,20.094260147517826
2018-05-28,3.5463215119799756,5.081861540723748,11.842067547315537,15.229428658013681,18.602273553907324,20.102273553907324
2018-05-29,3.5395978827402708,5.078112864532096,11.844158659087803,15.228829136589443,18.61020445364351,20.11020445364351
2018-05-30,3.5332983780529883,5.074702289948619,11.846373828213412,15.228415995795332,18.618045366478206,20.118045366478206
2018-05-31,3.5274269262725237,5.071629378748344,11.848709035487722,15.228190994712973,18.6257886922271,20.1257886922271
2018-06-01,3.521987083032357,5.068893398166686,11.851160060640664,15.228155573987156,18.633426723114642,20.133426723114642
2018-06-02,3.51698201649112,5.066493318316735,11.853722487447609,15.228310845741621,18.640951656578483,20.140951656578483
2018-06-03,3.512414493040543,5.064427810162168,11.85639170933019,15.228657584012346,18.64835560849821,20.14835560849821
2018-06-04,3.5082868635689604,5.062695244077226,11.859162935446086,15.229196215767573,18.655630626814947,20.155630626814947
2018-06-05,3.5046010503700664,5.061293689017807,11.86203119725881,15.22992681257795,18.662768705499815,20.162768705499815
2018-06-06,3.5013585347914606,5.060220912330108,11.864991355580692,15.230849083003923,18.669761798831274,20.169761798831274
2018-06-07,3.4985603457161023,5.05947438021957,11.868038108078505,15.23196236576465,18.67660183593744,20.17660183593744
2018-06-08,3.4962070489673387,5.059051258898987,11.871165997227385,15.233265623749528,18.683280735555783,20.183280735555783
